Country or State/County,Station Name,Begin Date,End Date,ICAO ID,COOP ID,WBAN ID,FAA ID,NWSLI ID,WMO ID,NCDC STN ID,Lat DEC,Lat DMS,Lon DEC,Lon DMS,Elevation,Station Type,Data Available
"MINNESOTA/FILLMORE","CANTON",1892-05-20,1892-09-30,None,211283,None,None,None,None,12002701,43.5 ,43 30' 00.0'' N,-91.966667 ,91 58' 00.0012'' W,"GROUND : 1330 FEET","LAND SURFACE, COOP",None
"MINNESOTA/FREEBORN","ALBERT LEA 3 E",1951-06-01,1995-04-27,None,210080,None,None,ALAM5,None,20010652,43.66667 ,43 40' 00.012'' N,-93.3 ,93 18' 00.0'' W,"GROUND : 1230 FEET","LAND SURFACE, B, COOP",2
"MINNESOTA/FREEBORN","ALBERT LEA PACKING PLANT",1948-08-01,1951-06-30,None,210080,None,None,None,None,20010655,43.65 ,43 39' 00.0'' N,-93.36667 ,93 22' 00.012'' W,"GROUND : 1230 FEET","LAND SURFACE, COOP",2
"MINNESOTA/FREEBORN","ALBERT LEA",1948-01-01,1984-07-11,None,210075,None,None,None,None,20010654,43.65 ,43 39' 00.0'' N,-93.35 ,93 21' 00.0'' W,"GROUND : 1220 FEET","LAND SURFACE, USHCN, COOP",4
"MINNESOTA/FREEBORN","ALBERT LEA 2",1962-04-27,1981-07-07,None,210077,None,None,None,None,20010653,43.68333 ,43 40' 59.988'' N,-93.36667 ,93 22' 00.012'' W,"GROUND : 1230 FEET","LAND SURFACE, COOP",1
"MINNESOTA/FREEBORN","ALBERT LEA 3 SE",1984-07-11,12/31/9999,None,210075,None,None,ALBM5,None,20011047,43.6064 ,43 36' 23.04'' N,-93.3019 ,93 18' 06.84'' W,"GROUND : 1230 FEET","LAND SURFACE, USHCN, A, AB, COOP",4
"MINNESOTA/FREEBORN","ALBERT LEA MUNICIPAL AP",1949-10-01,12/31/9999,KAEL,None,94968,AEL,None,None,20010663,43.68333 ,43 40' 59.988'' N,-93.36667 ,93 22' 00.012'' W,"GROUND : 1259 FEET","SAWRS, LAND SURFACE, AWOS-3",None
"MINNESOTA/GOODHUE","FRONTENAC",1940-02-01,12/31/9999,None,213009,14915,None,None,None,20010735,44.5 ,44 30' 00.0'' N,-92.33333 ,92 19' 59.988'' W,"GROUND : 781 FEET","CAA, LAND SURFACE, COOP",None
"MINNESOTA/GOODHUE","RED WING",1948-01-01,12/31/9999,None,216817,None,None,RWGM5,None,20010741,44.5712 ,44 34' 16.32'' N,-92.5283 ,92 31' 41.88'' W,"GROUND : 688 FEET","LAND SURFACE, B, A, COOP",3
"MINNESOTA/GOODHUE","RED WING RIVER",1971-05-01,12/31/9999,None,216831,None,None,REDM5,None,20010740,44.5658 ,44 33' 56.88'' N,-92.541 ,92 32' 27.6'' W,"GROUND : 660 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/GOODHUE","ZUMBROTA",1948-07-01,12/31/9999,None,219249,None,None,ZBRM5,None,20010720,44.2992 ,44 17' 57.12'' N,-92.6662 ,92 39' 58.32'' W,"GROUND : 985 FEET","AVIATION, LAND SURFACE, USHCN, AB, A, COOP",4
"MINNESOTA/GOODHUE","RED WING DAM 3",1948-07-01,12/31/9999,None,216822,None,None,RDWM5,None,20010747,44.6103 ,44 36' 37.08'' N,-92.6101 ,92 36' 36.36'' W,"GROUND : 677 FEET","LAND SURFACE, A, B, COOP",4
"MINNESOTA/GOODHUE","RED WING",1893-05-01,1893-12-31,None,None,None,None,None,None,20010745,44.56667 ,44 34' 00.012'' N,-92.63333 ,92 37' 59.988'' W,"UNKNOWN : 758 FEET","LAND SURFACE, WBO",None
"MINNESOTA/GOODHUE","RED WING DAM 3 L G",1948-07-01,12/31/9999,None,216827,None,None,None,None,20010748,44.61667 ,44 37' 00.012'' N,-92.61667 ,92 37' 00.012'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/GOODHUE","PINE ISLAND RIVER",2005-01-01,2011-05-01,None,216538,None,None,PILM5,None,30001979,44.2027 ,44 12' 09.72'' N,-92.645 ,92 38' 42.0'' W,"GROUND : 986 FEET","LAND SURFACE, A, B",None
"MINNESOTA/GOODHUE","RED WING REGIONAL AIRPORT",1992-01-01,12/31/9999,KRGK,None,04967,RGK,None,None,30002187,44.58917 ,44 35' 21.012'' N,-92.48472 ,92 29' 04.992'' W,"GROUND : 780 FEET","AWOS",None
"MINNESOTA/GOODHUE","STANTON AIRFIELD",1960-02-04,12/31/9999,KSYN,None,54930,SYN,None,None,30003054,44.47556 ,44 28' 32.016'' N,-93.01639 ,93 00' 59.004'' W,"AIRPORT : 920 FEET","AWOS, LAND SURFACE",None
"MINNESOTA/GOODHUE","RED WING STATE TEACHING SCHOOL",1901-01-01,1909-12-31,None,216816,None,None,None,None,30002794,44.56667 ,44 34' 00.012'' N,-92.53333 ,92 31' 59.988'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/GOODHUE","CLAYBANK",1940-04-09,1941-10-31,None,211537,None,None,None,None,12002706,44.433333 ,44 25' 59.9988'' N,-92.633333 ,92 37' 59.9988'' W,"GROUND : -99999 UNKNOWN UNITS","LAND SURFACE, COOP",1
"MINNESOTA/GOODHUE","FRONTENAC",1941-05-10,1946-12-28,None,213007,None,None,None,None,12002727,44.5 ,44 30' 00.0'' N,-92.333333 ,92 19' 59.9988'' W,"GROUND : 780 FEET","LAND SURFACE, COOP",None
"MINNESOTA/GOODHUE","HAY CREEK",1940-04-10,1941-10-31,None,213596,None,None,None,None,12002737,44.5 ,44 30' 00.0'' N,-92.55 ,92 33' 00.0'' W,"GROUND : 805 FEET","LAND SURFACE, COOP",1
"MINNESOTA/GOODHUE","CANNON FALLS 2SW",2010-04-09,12/31/9999,None,211278,None,None,CFAM5,None,30015378,44.48278 ,44 28' 58.008'' N,-92.91333 ,92 54' 47.988'' W,"GROUND : 945 FEET","LAND SURFACE, AB, COOP",1
"MINNESOTA/GRANT","ASHBY",1899-05-01,1906-10-31,None,210317,None,None,None,None,12002686,46.25 ,46 15' 00.0'' N,-95.766667 ,95 46' 00.0012'' W,"GROUND : 1293 FEET","LAND SURFACE, COOP",1
"MINNESOTA/GRANT","ASHBY",1899-05-01,1907-03-31,None,210300,None,None,None,None,30002845,46.06667 ,46 04' 00.012'' N,-95.85 ,95 51' 00.0'' W,"GROUND : 1293 FEET","LAND SURFACE, COOP",None
"MINNESOTA/GRANT","HERMAN",1948-08-01,1957-04-18,None,213708,None,None,None,None,20010838,45.8 ,45 48' 00.0'' N,-96.15 ,96 09' 00.0'' W,"GROUND : 1079 FEET","LAND SURFACE, COOP",3
"MINNESOTA/GRANT","ELBOW LAKE",1948-08-01,2004-07-07,None,212476,None,None,ELBM5,None,20010849,46.01083 ,46 00' 38.988'' N,-95.87556 ,95 52' 32.016'' W,"GROUND : 1330 FEET","LAND SURFACE, AB, B, COOP",5
"MINNESOTA/HENNEPIN","MINNEGASCO RIVER PLANT",1966-05-01,1972-01-31,None,215450,None,None,None,None,20010784,44.96667 ,44 58' 00.012'' N,-93.25 ,93 15' 00.0'' W,"GROUND : 820 FEET","LAND SURFACE, COOP",1
"MINNESOTA/HENNEPIN","MINNEAPOLIS WBO",1892-01-01,1964-12-31,None,None,14961,None,None,None,20010785,44.98333 ,44 58' 59.988'' N,-93.3 ,93 18' 00.0'' W,"UNKNOWN : 912 FEET","LAND SURFACE, WBO, COOP",None
"MINNESOTA/HENNEPIN","LOWER ST ANTHONY FALLS",1991-09-01,12/31/9999,None,214884,None,None,LSAM5,None,20011088,44.9783 ,44 58' 41.88'' N,-93.2469 ,93 14' 48.84'' W,"GROUND : 754 FEET","LAND SURFACE, B, COOP",3
"MINNESOTA/HENNEPIN","NEW HOPE",1968-10-01,12/31/9999,None,215838,None,None,NHPM5,None,20010791,45.01 ,45 00' 36.0'' N,-93.374 ,93 22' 26.4'' W,"GROUND : 940 FEET","LAND SURFACE, B, COOP",5
"MINNESOTA/HENNEPIN","MINNEAPOLIS ST PAUL INTL AP",1931-12-01,12/31/9999,KMSP,215435,14922,MSP,MSP; MRFM5,72658,20010769,44.8831 ,44 52' 59.16'' N,-93.2289 ,93 13' 44.04'' W,"GROUND : 872 FEET","WSCMO, CAA, WSFO, WBFO, ASOS, LAND SURFACE, USHCN, ASOS-NWS, WBAS, AB, COOP",5
"MINNESOTA/HENNEPIN","SPRING PARK",2000-07-25,12/31/9999,None,217935,None,None,SPKM5,None,30001373,44.9346 ,44 56' 04.56'' N,-93.6275 ,93 37' 39.0'' W,"GROUND : 1016 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/HENNEPIN","MINNEAPOLIS FLYING CLOUD AIRPORT",1963-05-01,12/31/9999,KFCM,215443,94963,FCM,FCM,None,30015135,44.8321 ,44 49' 55.56'' N,-93.4705 ,93 28' 13.8'' W,"GROUND : 907 FEET","ASOS-FAA, ASOS, LAND SURFACE, LAWRS, AB, ASOS-NWS, COOP",4
"MINNESOTA/HENNEPIN","WAYZATA",1905-02-09,1906-12-31,None,218774,None,None,None,None,12002807,44.97413 ,44 58' 26.868'' N,-93.506622 ,93 30' 23.8392'' W,"GROUND : 942 FEET","LAND SURFACE, COOP",1
"MINNESOTA/HENNEPIN","MINNEAPOLIS WBO CITY",1938-04-10,1949-11-01,None,215428,None,None,None,None,12002766,44.983333 ,44 58' 59.9988'' N,-93.3 ,93 18' 00.0'' W,"GROUND : 839 FEET","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","MINNEAPOLIS #2",1887-11-25,1936-10-31,None,215426,None,None,None,None,12002765,45.016667 ,45 01' 00.0012'' N,-93.35 ,93 21' 00.0'' W,"GROUND : 888 FEET","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","MINNEAPOLIS #1",1856-01-01,1901-06-30,None,215424,None,None,None,None,12002764,44.966667 ,44 58' 00.0012'' N,-93.333333 ,93 19' 59.9988'' W,"GROUND : 850 FEET","LAND SURFACE, COOP",1
"MINNESOTA/HENNEPIN","MAPLEWOOD",1895-12-01,1897-12-31,None,215146,None,None,None,None,12002759,44.833333 ,44 49' 59.9988'' N,-92.95 ,92 57' 00.0'' W,"GROUND : 1362 FEET","LAND SURFACE, COOP",1
"MINNESOTA/HENNEPIN","EXCELSIOR LAKE MINNETONKA",1886-09-01,1888-03-31,None,212673,None,None,None,None,12002721,44.916667 ,44 55' 00.0012'' N,-93.516667 ,93 31' 00.0012'' W,"GROUND : 950 FEET","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","DEEPHAVEN LAKE MINNETONKA",1897-11-01,1904-11-30,None,212130,None,None,None,None,12002714,44.929685 ,44 55' 46.866'' N,-93.522455 ,93 31' 20.838'' W,"GROUND : 955 FEET","LAND SURFACE, COOP",1
"MINNESOTA/HENNEPIN","BREEZY POINT",1909-08-01,1910-08-31,None,210979,None,None,None,None,12002699,44.916667 ,44 55' 00.0012'' N,-93.666667 ,93 40' 00.0012'' W,"GROUND : 953 FEET","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","MINNEAPOLIS CRYSTAL AIRPORT",1963-05-01,12/31/9999,KMIC,215441,94960,MIC,MIC,None,20010803,45.06194 ,45 03' 42.984'' N,-93.35083 ,93 21' 02.988'' W,"GROUND : 861 FEET","ASOS, LAND SURFACE, FAA, LAWRS, AB, ASOS-NWS, COOP",4
"MINNESOTA/HENNEPIN","ROBBINSDALE",01/01/0001,1968-10-31,None,216992,None,None,None,None,20010790,45.03333 ,45 01' 59.988'' N,-93.33333 ,93 19' 59.988'' W,"GROUND : 902 FEET","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","MAPLE PLAIN",1948-01-01,1989-01-01,None,215136,None,None,None,None,20010792,45 ,45 00' 00.0'' N,-93.65 ,93 39' 00.0'' W,"GROUND : 970 FEET","LAND SURFACE, AB, COOP",4
"MINNESOTA/HENNEPIN","MOUND",1990-07-01,2000-07-25,None,215665,None,None,MOUM5,None,20011078,44.95 ,44 57' 00.0'' N,-93.65 ,93 39' 00.0'' W,"GROUND : 935 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/HENNEPIN","BLOOMINGTON",01/01/0001,1973-08-31,None,210843,None,None,None,None,20010764,44.81667 ,44 49' 00.012'' N,-93.31667 ,93 19' 00.012'' W,"GROUND : 830 FEET","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","MINNEAPOLIS FORT SNELLING",1948-01-01,1960-09-30,None,None,14911,MSP,None,None,20010770,44.88333 ,44 52' 59.988'' N,-93.21667 ,93 13' 00.012'' W,"UNKNOWN : 860 FEET","LAND SURFACE, AFB",None
"MINNESOTA/HENNEPIN","MINNEAPOLIS NAS",1942-09-01,1970-12-31,None,None,14947,MSP,None,None,20010771,44.88333 ,44 52' 59.988'' N,-93.21667 ,93 13' 00.012'' W,"UNKNOWN : 837 FEET","LAND SURFACE, NAS",None
"MINNESOTA/HENNEPIN","EXCELSIOR",01/01/0001,1978-12-31,None,212676,None,None,None,None,20010774,44.9 ,44 54' 00.0'' N,-93.56667 ,93 34' 00.012'' W,"GROUND : 942 FEET","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","DEEP HAVEN",1897-11-01,1904-11-30,None,212045,None,None,None,None,30002847,44.93333 ,44 55' 59.988'' N,-93.51667 ,93 31' 00.012'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","MAPLEWOOD",1895-12-01,1896-11-30,None,215140,None,None,None,None,30002854,44.95 ,44 57' 00.0'' N,-93.51667 ,93 31' 00.012'' W,"GROUND : 1362 FEET","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","MINNEAPOLIS WB DOWNTOWN",1891-01-01,1948-06-30,None,215433,None,None,None,None,30002855,44.98333 ,44 58' 59.988'' N,-93.3 ,93 18' 00.0'' W," UNKNOWN ","LAND SURFACE, COOP",1
"MINNESOTA/HENNEPIN","MINNEAPOLIS ASCHENBECK",1887-12-01,1920-12-31,None,215437,None,None,None,None,30002856,45 ,45 00' 00.0'' N,-93.31667 ,93 19' 00.012'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","MINNEAPOLIS CHENEY",1893-05-01,1901-06-30,None,215439,None,None,None,None,30002857,44.96667 ,44 58' 00.012'' N,-93.33333 ,93 19' 59.988'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","TONKA",1905-03-01,1908-11-30,None,218300,None,None,None,None,30002867,44.95 ,44 57' 00.0'' N,-93.58333 ,93 34' 59.988'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","CRYSTAL BAY",1913-09-01,1920-10-31,None,211935,None,None,None,None,30002911,44.93333 ,44 55' 59.988'' N,-93.58333 ,93 34' 59.988'' W,"GROUND : 949 FEET","LAND SURFACE, COOP",1
"MINNESOTA/HENNEPIN","SPRING PARK",1897-06-20,1897-10-30,None,217933,None,None,None,None,30002942,44.93333 ,44 55' 59.988'' N,-93.61667 ,93 37' 00.012'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/HENNEPIN","GOLDEN VALLEY",1963-04-01,12/31/9999,None,213202,None,None,GOLM5,None,20010786,44.9907 ,44 59' 26.52'' N,-93.3989 ,93 23' 56.04'' W,"GROUND : 910 FEET","LAND SURFACE, B, A, COOP",1
"MINNESOTA/HOUSTON","HOKAH",1948-05-01,12/31/9999,None,213808,None,None,HKHM5,None,20010668,43.7464 ,43 44' 47.04'' N,-91.3551 ,91 21' 18.36'' W,"GROUND : 705 FEET","LAND SURFACE, A, B, COOP",4
"MINNESOTA/HOUSTON","SPRING GROVE 4N",2002-01-11,12/31/9999,None,217917,None,None,SPRM5,None,30001277,43.6125 ,43 36' 45.0'' N,-91.6222 ,91 37' 19.92'' W,"GROUND : 1145 FEET","LAND SURFACE, B, COOP",4
"MINNESOTA/HOUSTON","HOUSTON 5 NW",2000-09-18,2004-01-15,None,213904,None,None,HUTM5,None,30001068,43.82028 ,43 49' 13.008'' N,-91.62417 ,91 37' 27.012'' W,"GROUND : 790 FEET","LAND SURFACE, B, COOP",3
"MINNESOTA/HOUSTON","HOKAH 4NW",2004-11-02,12/31/9999,None,213812,None,None,HOKM5,None,30001981,43.7955 ,43 47' 43.8'' N,-91.4263 ,91 25' 34.68'' W,"GROUND : 686 FEET","LAND SURFACE, A, B, COOP",3
"MINNESOTA/HOUSTON","HOUSTON 1 N",1991-06-26,12/31/9999,None,213902,None,None,HOUM5,None,20011084,43.7683 ,43 46' 05.88'' N,-91.5692 ,91 34' 09.12'' W,"GROUND : 667 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/HOUSTON","CALEDONIA 5 SE",1978-04-01,1981-09-01,None,211198,None,None,None,None,20010633,43.56667 ,43 34' 00.012'' N,-91.45 ,91 27' 00.0'' W,"GROUND : 1181 FEET","LAND SURFACE, COOP",2
"MINNESOTA/HOUSTON","SHELDON",1891-08-01,1893-04-30,None,217590,None,None,None,None,30002865,43.68333 ,43 40' 59.988'' N,-91.6 ,91 36' 00.0'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/HOUSTON","SHELDON",1890-01-01,1893-06-30,None,217584,None,None,None,None,12002796,43.75 ,43 45' 00.0'' N,-92 ,92 00' 00.0'' W,"GROUND : -99999 UNKNOWN UNITS","LAND SURFACE, COOP",1
"MINNESOTA/HOUSTON","CALEDONIA",1948-07-01,12/31/9999,None,211198,None,None,CLDM5,None,20010639,43.6309 ,43 37' 51.24'' N,-91.5027 ,91 30' 09.72'' W,"GROUND : 1166 FEET","LAND SURFACE, AB, COOP",4
"MINNESOTA/HOUSTON","HOUSTON",1941-03-01,1941-11-30,None,213896,None,None,None,None,12002739,43.766667 ,43 46' 00.0012'' N,-91.566667 ,91 34' 00.0012'' W,"GROUND : 681 FEET","LAND SURFACE, COOP",None
"MINNESOTA/HOUSTON","SPRING GROVE",1948-01-01,2001-05-01,None,217915,None,None,SGRM5,None,20010634,43.56194 ,43 33' 42.984'' N,-91.64472 ,91 38' 40.992'' W,"GROUND : 1375 FEET","LAND SURFACE, B, COOP",5
"MINNESOTA/HUBBARD","PARK RAPIDS MUNICIPAL AP",1985-01-01,12/31/9999,KPKD,216360,94967,PKD,PKD,None,20011055,46.90056 ,46 54' 02.016'' N,-95.06778 ,95 04' 04.008'' W,"GROUND : 1434 FEET","SAWRS, ASOS-FAA, ASOS, LAND SURFACE, USHCN, AB, COOP",3
"MINNESOTA/HUBBARD","BADOURA",1931-04-01,1945-03-31,None,210414,None,None,None,None,12002688,46.866667 ,46 52' 00.0012'' N,-94.766667 ,94 46' 00.0012'' W,"GROUND : 1412 FEET","LAND SURFACE, COOP",None
"MINNESOTA/HUBBARD","PARK RAPIDS KPRM",1967-09-01,1973-08-31,None,216365,None,None,None,None,20010903,46.93333 ,46 55' 59.988'' N,-95 ,95 00' 00.0'' W,"GROUND : 1440 FEET","LAND SURFACE, COOP",None
"MINNESOTA/HUBBARD","PARK RAPIDS",1948-06-01,1985-01-01,None,216360,None,None,None,None,20010904,46.91667 ,46 55' 00.012'' N,-95.06667 ,95 04' 00.012'' W,"GROUND : 1430 FEET","LAND SURFACE, USHCN, COOP",4
"MINNESOTA/ISANTI","CAMBRIDGE 5ESE",1948-01-01,12/31/9999,None,211227,None,None,CMBM5,None,20010825,45.5505 ,45 33' 01.8'' N,-93.1265 ,93 07' 35.4'' W,"GROUND : 960 FEET","LAND SURFACE, B, AB, COOP",5
"MINNESOTA/ISANTI","GRANDY",1917-03-01,1920-08-31,None,213307,None,None,None,None,30002915,45.73333 ,45 43' 59.988'' N,-93.2 ,93 12' 00.0'' W,"GROUND : 930 FEET","LAND SURFACE, COOP",1
"MINNESOTA/ISANTI","CAMBRIDGE MUNICIPAL AIRPORT",1992-01-01,12/31/9999,KCBG,None,04909,CBG,None,None,30002148,45.55944 ,45 33' 33.984'' N,-93.265 ,93 15' 54.0'' W,"GROUND : 945 FEET","AWOS",None
"MINNESOTA/ITASCA","GRAND RAPIDS",1973-02-01,12/31/9999,None,None,None,None,None,None,20010924,47.21667 ,47 13' 00.012'' N,-93.51667 ,93 31' 00.012'' W,"UNKNOWN : 1316 FEET","SAWRS, LAND SURFACE",None
"MINNESOTA/ITASCA","COLERAINE",1948-01-01,1954-07-31,None,211675,None,None,None,None,20010928,47.26667 ,47 16' 00.012'' N,-93.46667 ,93 28' 00.012'' W,"GROUND : 1322 FEET","LAND SURFACE, COOP",3
"MINNESOTA/ITASCA","NASHWAUK",01/01/0001,1978-09-30,None,215802,None,None,None,None,20010937,47.35 ,47 21' 00.0'' N,-93.2 ,93 12' 00.0'' W,"GROUND : 1430 FEET","LAND SURFACE, COOP",None
"MINNESOTA/ITASCA","CUT FOOT SIOUX RANGE",1948-08-01,1953-02-28,None,211963,None,None,None,None,20010950,47.51667 ,47 31' 00.012'' N,-94.01667 ,94 01' 00.012'' W,"GROUND : 1302 FEET","LAND SURFACE, COOP",2
"MINNESOTA/ITASCA","MARCELL RANGER STN",1981-07-14,1988-11-01,None,215175,None,None,MRSM5,None,20010959,47.6 ,47 36' 00.0'' N,-93.68333 ,93 40' 59.988'' W,"GROUND : 1387 FEET","LAND SURFACE, USHCN, AB, COOP",4
"MINNESOTA/ITASCA","BIGFORK",1948-08-01,1974-01-31,None,210754,None,None,None,None,20010972,47.75 ,47 45' 00.0'' N,-93.65 ,93 39' 00.0'' W,"GROUND : 1312 FEET","LAND SURFACE, COOP",3
"MINNESOTA/ITASCA","BIGFORK 5 ESE",1975-09-01,1981-07-31,None,210754,None,None,None,None,20010963,47.7 ,47 42' 00.0'' N,-93.55 ,93 33' 00.0'' W,"GROUND : 1411 FEET","LAND SURFACE, COOP",2
"MINNESOTA/ITASCA","BIG FORK MUNICIPAL AIRPORT",01/01/0001,12/31/9999,KFOZ,None,04928,FOZ,None,None,30002162,47.78278 ,47 46' 58.008'' N,-93.65 ,93 39' 00.0'' W,"GROUND : 1349 FEET","AWOS",None
"MINNESOTA/ITASCA","GRAND RAPIDS FRS LAB",1948-01-01,12/31/9999,None,213303,None,None,GRPM5,None,20010921,47.2436 ,47 14' 36.96'' N,-93.4975 ,93 29' 51.0'' W,"GROUND : 1310 FEET","LAND SURFACE, USHCN, A, C, COOP",3
"MINNESOTA/ITASCA","MARCELL 5 NE",1988-11-01,2006-06-30,None,215175,None,None,MRSM5,None,20011069,47.6308 ,47 37' 50.88'' N,-93.6522 ,93 39' 07.92'' W,"GROUND : 1387 FEET","LAND SURFACE, USHCN, A, AB, COOP",4
"MINNESOTA/ITASCA","NORTHOME 3S",2008-04-28,12/31/9999,None,215989,None,None,NOHM5,None,30014879,47.83583 ,47 50' 08.988'' N,-94.25556 ,94 15' 20.016'' W,"GROUND : 1415 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/ITASCA","GRAND RAPIDS ITASCA COUNTY AIRPORT",1953-04-01,12/31/9999,KGPZ,213299,94919,GPZ,GPZ,None,20010920,47.21111 ,47 12' 39.996'' N,-93.50972 ,93 30' 34.992'' W,"AIRPORT : 1355 FEET","SAWRS, LAND SURFACE, AWOS, COOP",1
"MINNESOTA/ITASCA","POKEGAMA DAM",1948-06-01,12/31/9999,None,216612,None,None,PKGM5,None,20010929,47.2508 ,47 15' 02.88'' N,-93.5861 ,93 35' 09.96'' W,"GROUND : 1280 FEET","LAND SURFACE, AB, COOP",5
"MINNESOTA/ITASCA","WINNIBIGOSHISH DAM",1948-01-01,12/31/9999,None,219059,None,None,WNBM5,None,20010944,47.4306 ,47 25' 50.16'' N,-94.0586 ,94 03' 30.96'' W,"GROUND : 1315 FEET","LAND SURFACE, A, B, AB, COOP",5
"MINNESOTA/JACKSON","JACKSON",1987-11-01,2008-08-01,None,214124,None,Y44,Y44M5; Y44; JCKM5,None,20011064,43.61944 ,43 37' 09.984'' N,-94.98611 ,94 59' 09.996'' W,"GROUND : 1288 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/JACKSON","LAKEFIELD",1948-08-01,12/31/9999,None,214453,None,None,LKFM5,None,20010659,43.7022 ,43 42' 07.92'' N,-95.1519 ,95 09' 06.84'' W,"GROUND : 1530 FEET","LAND SURFACE, B, AB, COOP",4
"MINNESOTA/JACKSON","JACKSON MUNICIPAL AIRPORT",1990-10-01,12/31/9999,KMJQ,None,04946,MJQ,None,None,30002177,43.65 ,43 39' 00.0'' N,-94.98639 ,94 59' 11.004'' W,"GROUND : 1446 FEET","AWOS",None
"MINNESOTA/KANABEC","MORA MUNICIPAL AIRPORT ",1990-11-01,12/31/9999,KJMR,None,04940,JMR,None,None,30002168,45.88583 ,45 53' 08.988'' N,-93.27167 ,93 16' 18.012'' W,"GROUND : 1012 FEET","AWOS",None
"MINNESOTA/KANABEC","MORA",1948-01-01,12/31/9999,None,215615,None,None,MRAM5,None,20010840,45.8775 ,45 52' 39.0'' N,-93.3148 ,93 18' 53.28'' W,"GROUND : 1018 FEET","LAND SURFACE, USHCN, AB, COOP",4
"MINNESOTA/KANDIYOHI","WILLMAR RADIO KWLM",1959-09-02,2007-04-24,None,219000,None,None,WLMM5,None,20010811,45.15 ,45 09' 00.0'' N,-95.03333 ,95 01' 59.988'' W,"GROUND : 1120 FEET","LAND SURFACE, C, COOP",1
"MINNESOTA/KANDIYOHI","WILLMAR",1937-12-01,12/31/9999,None,218999,14928,ILL,None,None,20010806,45.11667 ,45 07' 00.012'' N,-95.08333 ,95 04' 59.988'' W,"BAROMETRIC : 1132 FEET","SAWRS, CAA, AVIATION, LAND SURFACE, AWOS, WBO, COOP",2
"MINNESOTA/KANDIYOHI","WILLMAR RTC",1948-01-01,2010-07-21,None,219004,None,None,WLLM5,None,20010805,45.10778 ,45 06' 28.008'' N,-95.03583 ,95 02' 08.988'' W,"GROUND : 1100 FEET","LAND SURFACE, AB, COOP",5
"MINNESOTA/KANDIYOHI","NEW LONDON",1948-01-01,2009-07-27,None,215842,None,None,NEWM5,None,20010819,45.3049 ,45 18' 17.64'' N,-94.9393 ,94 56' 21.48'' W,"GROUND : 1250 FEET","LAND SURFACE, A, COOP",4
"MINNESOTA/KANDIYOHI","NEW LONDON SPICER",2009-07-28,2010-12-29,None,215845,None,None,NLSM5,None,30015131,45.2597 ,45 15' 34.92'' N,-94.9461 ,94 56' 45.96'' W,"GROUND : 1197 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/KANDIYOHI","WILLMAR 2N",2010-07-21,12/31/9999,None,219001,None,None,WMRM5,None,30015503,45.155 ,45 09' 18.0'' N,-95.04222 ,95 02' 31.992'' W,"GROUND : 1155 FEET","LAND SURFACE, AB, COOP",2
"MINNESOTA/KITTSON","HALLOCK MUNICIPAL AIRPORT",1992-04-01,12/31/9999,KHCO,None,04934,HCO,None,None,30002167,48.7525 ,48 45' 09.0'' N,-96.94278 ,96 56' 34.008'' W,"GROUND : 819 FEET","AWOS",None
"MINNESOTA/KITTSON","KARLSTAD 2SE",2000-08-01,2004-10-01,None,214215,None,None,KRLM5,None,30001113,48.5558 ,48 33' 20.88'' N,-96.48 ,96 28' 48.0'' W,"GROUND : 1022 FEET","AVIATION, LAND SURFACE, A, AB, COOP",3
"MINNESOTA/KITTSON","CARIBOU 2 S",1948-08-01,2004-09-22,None,211303,None,None,CRBM5,None,20011040,48.95111 ,48 57' 03.996'' N,-96.46389 ,96 27' 50.004'' W,"GROUND : 1020 FEET","LAND SURFACE, B, COOP",4
"MINNESOTA/KITTSON","ST VINCENT ASC",1888-08-01,1896-12-31,None,None,None,None,None,None,20011039,48.93333 ,48 55' 59.988'' N,-97.23333 ,97 13' 59.988'' W,"UNKNOWN : 794 FEET","ASC, LAND SURFACE",None
