previous_record,timestamp,previous_record_date,county,record,state,record_date,station_name,id
60.0,1348957994,1984-04-12,SKAGWAY-HOONAH-ANGOON,63.0,AK,2012-04-12,SKAGWAY AP,2012-04-12--SKAGWAY-AP
57.0,1348957994,2003-04-12,JUNEAU BOROUGH,62.0,AK,2012-04-12,JUNEAU AP,2012-04-12--JUNEAU-AP
54.0,1348957994,1962-04-12,YAKUTAT BOROUGH,54.0,AK,2012-04-12,YAKUTAT AP,2012-04-12--YAKUTAT-AP
51.0,1348957994,2003-04-12,SOUTHEAST FAIRBANKS,54.0,AK,2012-04-12,NORTHWAY AP,2012-04-12--NORTHWAY-AP
50.0,1348957994,1997-04-12,YUKON-KOYUKUK,50.0,AK,2012-04-12,MCGRATH AP,2012-04-12--MCGRATH-AP
50.0,1348957994,1957-04-12,VALDEZ-CORDOVA,50.0,AK,2012-04-12,GULKANA AP,2012-04-12--GULKANA-AP
52.0,1348957994,1978-04-13,SOUTHEAST FAIRBANKS,52.0,AK,2012-04-13,BIG DELTA FAA/ASOS AP,2012-04-13--BIG-DELTA-FAA/ASOS-AP
51.0,1348957994,2000-04-13,ANCHORAGE BOROUGH,51.0,AK,2012-04-13,ANCHORAGE INTL AP,2012-04-13--ANCHORAGE-INTL-AP
50.0,1348957994,2003-04-13,SOUTHEAST FAIRBANKS,50.0,AK,2012-04-13,NORTHWAY AP,2012-04-13--NORTHWAY-AP
59.0,1348957994,2002-04-14,PISCATAQUIS,62.0,ME,2012-04-14,GREENVILLE MAINE FORESTRY SVC,2012-04-14--GREENVILLE-MAINE-FORESTRY-SVC
84.0,1348957994,2011-04-14,GREGG,85.0,TX,2012-04-14,LONGVIEW E TX RGNL AP,2012-04-14--LONGVIEW-E-TX-RGNL-AP
55.0,1348957994,1970-04-15,SOUTHEAST FAIRBANKS,56.0,AK,2012-04-15,BIG DELTA FAA/ASOS AP,2012-04-15--BIG-DELTA-FAA/ASOS-AP
52.0,1348957994,1990-04-15,YUKON-KOYUKUK,54.0,AK,2012-04-15,MCGRATH AP,2012-04-15--MCGRATH-AP
87.0,1348957994,2001-04-15,JEFFERSON,87.0,LA,2012-04-15,NEW ORLEANS AP,2012-04-15--NEW-ORLEANS-AP
83.0,1348957994,1981-04-15,PLAQUEMINES,83.0,LA,2012-04-15,BOOTHVILLE ASOS,2012-04-15--BOOTHVILLE-ASOS
78.0,1348957994,1969-04-15,MIDDLESEX,78.0,MA,2012-04-15,BEDFORD HANSCOM FLD,2012-04-15--BEDFORD-HANSCOM-FLD
64.0,1348957994,1985-04-15,BARNSTABLE,64.0,MA,2012-04-15,HYANNIS BARNSTABLE MUNI AP,2012-04-15--HYANNIS-BARNSTABLE-MUNI-AP
74.0,1348957994,2003-04-15,PENOBSCOT,74.0,ME,2012-04-15,BANGOR AP,2012-04-15--BANGOR-AP
67.0,1348957994,1994-04-15,AROOSTOOK,72.0,ME,2012-04-15,HOULTON AP,2012-04-15--HOULTON-AP
68.0,1348957994,2003-04-15,PISCATAQUIS,72.0,ME,2012-04-15,GREENVILLE MAINE FORESTRY SVC,2012-04-15--GREENVILLE-MAINE-FORESTRY-SVC
65.0,1348957994,1994-04-15,AROOSTOOK,65.0,ME,2012-04-15,CARIBOU WFO,2012-04-15--CARIBOU-WFO
82.0,1348957994,2003-04-15,CUYAHOGA,82.0,OH,2012-04-15,CLEVELAND BURKE AP,2012-04-15--CLEVELAND-BURKE-AP
93.0,1348957994,2011-04-15,CAMERON,95.0,TX,2012-04-15,HARLINGEN RIO GRANDE AP,2012-04-15--HARLINGEN-RIO-GRANDE-AP
85.0,1348957995,2010-04-15,WAYNE,85.0,WV,2012-04-15,HUNTINGTON TRI ST AP,2012-04-15--HUNTINGTON-TRI-ST-AP
82.0,1348957995,2006-04-15,MERCER,82.0,WV,2012-04-15,BLUEFIELD MERCER CO AP,2012-04-15--BLUEFIELD-MERCER-CO-AP
79.0,1348957995,2006-04-15,RALEIGH,82.0,WV,2012-04-15,BECKLEY RALEIGH COUNTY AP,2012-04-15--BECKLEY-RALEIGH-COUNTY-AP
81.0,1348957995,1994-04-15,RANDOLPH,81.0,WV,2012-04-15,ELKINS RANDOLPH COUNTY AP,2012-04-15--ELKINS-RANDOLPH-COUNTY-AP
59.0,1348957995,1993-04-16,FAIRBANKS NORTH STAR BOROUGH,61.0,AK,2012-04-16,FAIRBANKS INTL AP,2012-04-16--FAIRBANKS-INTL-AP
56.0,1348957995,2010-04-16,JUNEAU BOROUGH,57.0,AK,2012-04-16,JUNEAU AP,2012-04-16--JUNEAU-AP
55.0,1348957995,1998-04-16,YUKON-KOYUKUK,56.0,AK,2012-04-16,MCGRATH AP,2012-04-16--MCGRATH-AP
52.0,1348957995,1993-04-16,VALDEZ-CORDOVA,56.0,AK,2012-04-16,GULKANA AP,2012-04-16--GULKANA-AP
90.0,1348957995,2002-04-16,HARTFORD,92.0,CT,2012-04-16,HARTFORD,2012-04-16--HARTFORD
87.0,1348957995,1972-04-16,JEFFERSON,87.0,LA,2012-04-16,NEW ORLEANS AP,2012-04-16--NEW-ORLEANS-AP
83.0,1348957995,1967-04-16,PLAQUEMINES,84.0,LA,2012-04-16,BOOTHVILLE ASOS,2012-04-16--BOOTHVILLE-ASOS
88.0,1348957995,2002-04-16,NORFOLK,91.0,MA,2012-04-16,NORWOOD MEM AP,2012-04-16--NORWOOD-MEM-AP
76.0,1348957995,2006-04-16,MIDDLESEX,90.0,MA,2012-04-16,BEDFORD HANSCOM FLD,2012-04-16--BEDFORD-HANSCOM-FLD
84.0,1348957995,2002-04-16,WORCESTER,88.0,MA,2012-04-16,WORCESTER,2012-04-16--WORCESTER
84.0,1348957995,2003-04-16,SUFFOLK,87.0,MA,2012-04-16,BOSTON,2012-04-16--BOSTON
84.0,1348957995,2003-04-16,BRISTOL,86.0,MA,2012-04-16,TAUNTON MUNI AP,2012-04-16--TAUNTON-MUNI-AP
90.0,1348957995,2002-04-16,ANNE ARUNDEL,90.0,MD,2012-04-16,BALTIMORE WASH INTL AP,2012-04-16--BALTIMORE-WASH-INTL-AP
77.0,1348957995,1976-04-16,KENNEBEC,77.0,ME,2012-04-16,AUGUSTA STATE AIRPORT,2012-04-16--AUGUSTA-STATE-AIRPORT
68.0,1348957995,2002-04-16,AROOSTOOK,76.0,ME,2012-04-16,CARIBOU WFO,2012-04-16--CARIBOU-WFO
72.0,1348957995,1976-04-16,AROOSTOOK,73.0,ME,2012-04-16,HOULTON AP,2012-04-16--HOULTON-AP
88.0,1348957995,2002-04-16,MERRIMACK,90.0,NH,2012-04-16,CONCORD ASOS,2012-04-16--CONCORD-ASOS
78.0,1348957995,1973-04-16,GRAFTON,90.0,NH,2012-04-16,LEBANON MUNI AP,2012-04-16--LEBANON-MUNI-AP
73.0,1348957995,1985-04-16,HILLSBOROUGH,90.0,NH,2012-04-16,MANCHESTER AP,2012-04-16--MANCHESTER-AP
82.0,1348957996,1976-04-16,MERCER,91.0,NJ,2012-04-16,TRENTON MERCER CO AP,2012-04-16--TRENTON-MERCER-CO-AP
89.0,1348957996,2002-04-16,ALBANY,91.0,NY,2012-04-16,ALBANY INTL AP,2012-04-16--ALBANY-INTL-AP
88.0,1348957996,2002-04-16,ONONDAGA,90.0,NY,2012-04-16,SYRACUSE HANCOCK  AP,2012-04-16--SYRACUSE-HANCOCK--AP
85.0,1348957996,2002-04-16,MONROE,87.0,NY,2012-04-16,ROCHESTER INTL AP,2012-04-16--ROCHESTER-INTL-AP
79.0,1348957998,2002-04-16,JEFFERSON,86.0,NY,2012-04-16,WATERTOWN AP,2012-04-16--WATERTOWN-AP
80.0,1348957999,1982-04-16,NIAGARA,82.0,NY,2012-04-16,NIAGARA FALLS ASOS,2012-04-16--NIAGARA-FALLS-ASOS
82.0,1348957999,2002-04-16,FRANKLIN,82.0,NY,2012-04-16,SARANAC RGNL AP,2012-04-16--SARANAC-RGNL-AP
81.0,1348957999,1982-04-16,ERIE,82.0,NY,2012-04-16,BUFFALO NIAGARA INTL,2012-04-16--BUFFALO-NIAGARA-INTL
68.0,1348957999,1959-04-16,SUFFOLK,73.0,NY,2012-04-16,WESTHAMPTN GABRESKI AP,2012-04-16--WESTHAMPTN-GABRESKI-AP
89.0,1348957999,2002-04-16,LEHIGH,90.0,PA,2012-04-16,ALLENTOWN AP,2012-04-16--ALLENTOWN-AP
88.0,1348957999,1976-04-16,LANCASTER,88.0,PA,2012-04-16,LANCASTER AP,2012-04-16--LANCASTER-AP
88.0,1348957999,2002-04-16,LUZERNE,88.0,PA,2012-04-16,WILKES-BARRE INTL AP,2012-04-16--WILKES-BARRE-INTL-AP
82.0,1348957999,2002-04-16,ERIE,82.0,PA,2012-04-16,ERIE WSO AP,2012-04-16--ERIE-WSO-AP
78.0,1348957999,1976-04-16,JEFFERSON,82.0,PA,2012-04-16,DUBOIS FAA AP,2012-04-16--DUBOIS-FAA-AP
84.0,1348957999,2002-04-16,WASHINGTON,84.0,VT,2012-04-16,MONTPELIER AP,2012-04-16--MONTPELIER-AP
85.0,1348957999,2002-04-16,RANDOLPH,85.0,WV,2012-04-16,ELKINS RANDOLPH COUNTY AP,2012-04-16--ELKINS-RANDOLPH-COUNTY-AP
81.0,1348957999,2002-04-16,MERCER,81.0,WV,2012-04-16,BLUEFIELD MERCER CO AP,2012-04-16--BLUEFIELD-MERCER-CO-AP
56.0,1348957999,1993-04-17,YUKON-KOYUKUK,56.0,AK,2012-04-17,MCGRATH AP,2012-04-17--MCGRATH-AP
51.0,1348957999,1993-04-17,YUKON-KOYUKUK,51.0,AK,2012-04-17,BETTLES AP,2012-04-17--BETTLES-AP
82.0,1348957999,2002-04-17,NEW LONDON,82.0,CT,2012-04-17,GROTON NEW LONDON AP,2012-04-17--GROTON-NEW-LONDON-AP
77.0,1348957999,1969-04-17,MIDDLESEX,82.0,MA,2012-04-17,BEDFORD HANSCOM FLD,2012-04-17--BEDFORD-HANSCOM-FLD
80.0,1348957999,2002-04-17,CUMBERLAND,83.0,ME,2012-04-17,PORTLAND JETPORT,2012-04-17--PORTLAND-JETPORT
74.0,1348957999,2005-04-17,PENOBSCOT,83.0,ME,2012-04-17,BANGOR AP,2012-04-17--BANGOR-AP
78.0,1348957999,1976-04-17,KENNEBEC,81.0,ME,2012-04-17,AUGUSTA STATE AIRPORT,2012-04-17--AUGUSTA-STATE-AIRPORT
71.0,1348957999,2005-04-17,AROOSTOOK,80.0,ME,2012-04-17,HOULTON AP,2012-04-17--HOULTON-AP
69.0,1348957999,2005-04-17,AROOSTOOK,76.0,ME,2012-04-17,CARIBOU WFO,2012-04-17--CARIBOU-WFO
82.0,1348958000,1976-04-17,DARE,83.0,NC,2012-04-17,CAPE HATTERAS AP,2012-04-17--CAPE-HATTERAS-AP
77.0,1348958000,1958-04-17,HILLSBOROUGH,81.0,NH,2012-04-17,MANCHESTER AP,2012-04-17--MANCHESTER-AP
75.0,1348958000,2005-04-17,MERCER,81.0,NJ,2012-04-17,TRENTON MERCER CO AP,2012-04-17--TRENTON-MERCER-CO-AP
74.0,1348958000,1959-04-17,SUFFOLK,80.0,NY,2012-04-17,WESTHAMPTN GABRESKI AP,2012-04-17--WESTHAMPTN-GABRESKI-AP
59.0,1348958000,1993-04-18,JUNEAU BOROUGH,59.0,AK,2012-04-18,JUNEAU AP,2012-04-18--JUNEAU-AP
51.0,1348958000,1965-04-19,LAKE AND PENINSULA BOROUGH,54.0,AK,2012-04-19,ILIAMNA AP,2012-04-19--ILIAMNA-AP
52.0,1348958000,1970-04-20,KODIAK ISLAND BOROUGH,56.0,AK,2012-04-20,KODIAK AP,2012-04-20--KODIAK-AP
53.0,1348958000,1996-04-20,ANCHORAGE BOROUGH,53.0,AK,2012-04-20,ANCHORAGE INTL AP,2012-04-20--ANCHORAGE-INTL-AP
88.0,1348958000,1986-04-20,SANTA CLARA,88.0,CA,2012-04-20,SAN JOSE,2012-04-20--SAN-JOSE
88.0,1348958000,2009-04-20,INDIAN RIVER,88.0,FL,2012-04-20,VERO BEACH INTL AP,2012-04-20--VERO-BEACH-INTL-AP
84.0,1348958000,2009-04-20,WASHOE,84.0,NV,2012-04-20,RENO AP,2012-04-20--RENO-AP
80.0,1348958000,2005-04-20,CUYAHOGA,80.0,OH,2012-04-20,CLEVELAND BURKE AP,2012-04-20--CLEVELAND-BURKE-AP
103.0,1348958000,1989-04-21,MARICOPA,103.0,AZ,2012-04-21,PHOENIX AP,2012-04-21--PHOENIX-AP
102.0,1348958000,2009-04-21,SAN BERNARDINO,105.0,CA,2012-04-21,NEEDLES AP,2012-04-21--NEEDLES-AP
104.0,1348958000,1950-04-21,RIVERSIDE,105.0,CA,2012-04-21,BLYTHE ASOS,2012-04-21--BLYTHE-ASOS
99.0,1348958000,1950-04-21,SAN BERNARDINO,99.0,CA,2012-04-21,DAGGETT AP,2012-04-21--DAGGETT-AP
94.0,1348958000,2009-04-21,LOS ANGELES,95.0,CA,2012-04-21,LANCASTER ATC,2012-04-21--LANCASTER-ATC
91.0,1348958000,1987-04-21,SANTA CLARA,91.0,CA,2012-04-21,SAN JOSE,2012-04-21--SAN-JOSE
82.0,1348958000,2009-04-21,LOS ANGELES,83.0,CA,2012-04-21,SANDBERG,2012-04-21--SANDBERG
75.0,1348958000,1989-04-21,LA PLATA,77.0,CO,2012-04-21,DURANGO ASOS,2012-04-21--DURANGO-ASOS
77.0,1348958000,1996-04-21,NORFOLK,79.0,MA,2012-04-21,NORWOOD MEM AP,2012-04-21--NORWOOD-MEM-AP
90.0,1348958000,2009-04-21,NYE,92.0,NV,2012-04-21,DESERT ROCK AP,2012-04-21--DESERT-ROCK-AP
89.0,1348958000,2009-04-21,PERSHING,90.0,NV,2012-04-21,LOVELOCK DERBY FLD AP,2012-04-21--LOVELOCK-DERBY-FLD-AP
85.0,1348958001,2009-04-21,WASHOE,88.0,NV,2012-04-21,RENO AP,2012-04-21--RENO-AP
83.0,1348958001,2009-04-21,HUMBOLDT,85.0,NV,2012-04-21,WINNEMUCCA AP,2012-04-21--WINNEMUCCA-AP
81.0,1348958001,1960-04-21,NYE,83.0,NV,2012-04-21,TONOPAH AIRPORT,2012-04-21--TONOPAH-AIRPORT
79.0,1348958001,1994-04-21,WHITE PINE,79.0,NV,2012-04-21,ELY AIRPORT,2012-04-21--ELY-AIRPORT
81.0,1348958001,1989-04-21,IRON,81.0,UT,2012-04-21,CEDAR CITY AP,2012-04-21--CEDAR-CITY-AP
78.0,1348958001,1989-04-21,CARBON,81.0,UT,2012-04-21,PRICE CARBON CO AP,2012-04-21--PRICE-CARBON-CO-AP
101.0,1348958001,1939-04-22,MARICOPA,105.0,AZ,2012-04-22,PHOENIX AP,2012-04-22--PHOENIX-AP
98.0,1348958001,1965-04-22,PIMA,101.0,AZ,2012-04-22,TUCSON INTL AP,2012-04-22--TUCSON-INTL-AP
94.0,1348958001,1989-04-22,COCHISE,96.0,AZ,2012-04-22,DOUGLAS BISBEE INTL AP,2012-04-22--DOUGLAS-BISBEE-INTL-AP
87.0,1348958004,1989-04-22,COCONINO,91.0,AZ,2012-04-22,PAGE MUNI AP,2012-04-22--PAGE-MUNI-AP
89.0,1348958004,1965-04-22,NAVAJO,90.0,AZ,2012-04-22,WINSLOW AP,2012-04-22--WINSLOW-AP
75.0,1348958004,1949-04-22,COCONINO,78.0,AZ,2012-04-22,FLAGSTAFF AP,2012-04-22--FLAGSTAFF-AP
102.0,1348958005,1989-04-22,SAN BERNARDINO,107.0,CA,2012-04-22,NEEDLES AP,2012-04-22--NEEDLES-AP
105.0,1348958005,1949-04-22,RIVERSIDE,107.0,CA,2012-04-22,PALM SPRINGS,2012-04-22--PALM-SPRINGS
102.0,1348958005,1958-04-22,RIVERSIDE,106.0,CA,2012-04-22,BLYTHE ASOS,2012-04-22--BLYTHE-ASOS
99.0,1348958005,1949-04-22,SAN BERNARDINO,103.0,CA,2012-04-22,DAGGETT AP,2012-04-22--DAGGETT-AP
97.0,1348958005,2009-04-22,KERN,98.0,CA,2012-04-22,BAKERSFIELD AP,2012-04-22--BAKERSFIELD-AP
96.0,1348958005,2009-04-22,FRESNO,96.0,CA,2012-04-22,FRESNO YOSEMITE INT'L,2012-04-22--FRESNO-YOSEMITE-INT'L
89.0,1348958005,1987-04-22,LOS ANGELES,94.0,CA,2012-04-22,LANCASTER ATC,2012-04-22--LANCASTER-ATC
90.0,1348958005,1949-04-22,INYO,91.0,CA,2012-04-22,BISHOP AP,2012-04-22--BISHOP-AP
83.0,1348958005,2009-04-22,SISKIYOU,85.0,CA,2012-04-22,MONTAGUE 5NE,2012-04-22--MONTAGUE-5NE
71.0,1348958005,2009-04-22,EL DORADO,74.0,CA,2012-04-22,SOUTH LAKE TAHOE AP,2012-04-22--SOUTH-LAKE-TAHOE-AP
73.0,1348958005,1981-04-22,PLACER,74.0,CA,2012-04-22,BLUE CANYON NYACK AP,2012-04-22--BLUE-CANYON-NYACK-AP
85.0,1348958005,1969-04-22,MESA,85.0,CO,2012-04-22,GRAND JUNCTION REGIONAL AP,2012-04-22--GRAND-JUNCTION-REGIONAL-AP
82.0,1348958005,2006-04-22,MONTEZUMA,84.0,CO,2012-04-22,CORTEZ ASOS,2012-04-22--CORTEZ-ASOS
82.0,1348958005,2006-04-22,MONTROSE,83.0,CO,2012-04-22,MONTROSE ASOS,2012-04-22--MONTROSE-ASOS
77.0,1348958005,2006-04-22,LA PLATA,79.0,CO,2012-04-22,DURANGO ASOS,2012-04-22--DURANGO-ASOS
75.0,1348958005,2006-04-22,MOFFAT,77.0,CO,2012-04-22,CRAIG ASOS,2012-04-22--CRAIG-ASOS
91.0,1348958005,1934-04-22,ADA,91.0,ID,2012-04-22,BOISE AIR TERMINAL,2012-04-22--BOISE-AIR-TERMINAL
85.0,1348958005,1969-04-22,CASSIA,86.0,ID,2012-04-22,BURLEY MUNI AP,2012-04-22--BURLEY-MUNI-AP
79.0,1348958005,1987-04-22,POWER,85.0,ID,2012-04-22,POCATELLO RGNL AP,2012-04-22--POCATELLO-RGNL-AP
80.0,1348958005,2009-04-22,YELLOWSTONE,81.0,MT,2012-04-22,BILLINGS INTL AP,2012-04-22--BILLINGS-INTL-AP
80.0,1348958005,2009-04-22,GALLATIN,80.0,MT,2012-04-22,BOZEMAN GALLATIN FLD,2012-04-22--BOZEMAN-GALLATIN-FLD
74.0,1348958006,1969-04-22,SILVER BOW,76.0,MT,2012-04-22,BUTTE BERT MOONEY AP,2012-04-22--BUTTE-BERT-MOONEY-AP
79.0,1348958006,1993-04-22,MCKINLEY,83.0,NM,2012-04-22,GALLUP MUNI AP,2012-04-22--GALLUP-MUNI-AP
96.0,1348958006,1949-04-22,CLARK,99.0,NV,2012-04-22,LAS VEGAS AP,2012-04-22--LAS-VEGAS-AP
90.0,1348958006,2009-04-22,NYE,95.0,NV,2012-04-22,DESERT ROCK AP,2012-04-22--DESERT-ROCK-AP
90.0,1348958006,2009-04-22,PERSHING,93.0,NV,2012-04-22,LOVELOCK DERBY FLD AP,2012-04-22--LOVELOCK-DERBY-FLD-AP
84.0,1348958006,2009-04-22,HUMBOLDT,90.0,NV,2012-04-22,WINNEMUCCA AP,2012-04-22--WINNEMUCCA-AP
83.0,1348958006,1953-04-22,WASHOE,90.0,NV,2012-04-22,RENO AP,2012-04-22--RENO-AP
85.0,1348958006,1888-04-22,ELKO,87.0,NV,2012-04-22,ELKO RGNL AP,2012-04-22--ELKO-RGNL-AP
80.0,1348958006,2009-04-22,NYE,86.0,NV,2012-04-22,TONOPAH AIRPORT,2012-04-22--TONOPAH-AIRPORT
77.0,1348958006,1987-04-22,WHITE PINE,80.0,NV,2012-04-22,ELY AIRPORT,2012-04-22--ELY-AIRPORT
84.0,1348958009,1987-04-22,JACKSON,89.0,OR,2012-04-22,MEDFORD INTL AP,2012-04-22--MEDFORD-INTL-AP
82.0,1348958009,1962-04-22,DESCHUTES,86.0,OR,2012-04-22,REDMOND AP,2012-04-22--REDMOND-AP
77.0,1348958009,2009-04-22,HARNEY,83.0,OR,2012-04-22,BURNS MUNI AP,2012-04-22--BURNS-MUNI-AP
79.0,1348958009,1982-04-22,MULTNOMAH,82.0,OR,2012-04-22,PORTLAND INTL AP,2012-04-22--PORTLAND-INTL-AP
77.0,1348958009,1982-04-22,WASHINGTON,82.0,OR,2012-04-22,PORTLAND-HILLSBORO AP,2012-04-22--PORTLAND-HILLSBORO-AP
78.0,1348958009,1986-04-22,KLAMATH,81.0,OR,2012-04-22,KLAMATH FALLS AG STN,2012-04-22--KLAMATH-FALLS-AG-STN
80.0,1348958009,1982-04-22,MARION,80.0,OR,2012-04-22,SALEM AP MCNARY FLD,2012-04-22--SALEM-AP-MCNARY-FLD
71.0,1348958009,1987-04-22,JOSEPHINE,76.0,OR,2012-04-22,SEXTON SUMMIT,2012-04-22--SEXTON-SUMMIT
81.0,1348958009,1969-04-22,SALT LAKE,86.0,UT,2012-04-22,SALT LAKE CITY INTL AP,2012-04-22--SALT-LAKE-CITY-INTL-AP
78.0,1348958009,2009-04-22,CARBON,85.0,UT,2012-04-22,PRICE CARBON CO AP,2012-04-22--PRICE-CARBON-CO-AP
80.0,1348958009,2009-04-22,IRON,84.0,UT,2012-04-22,CEDAR CITY AP,2012-04-22--CEDAR-CITY-AP
86.0,1348958009,1977-04-22,KLICKITAT,87.0,WA,2012-04-22,DALLESPORT AP,2012-04-22--DALLESPORT-AP
79.0,1348958009,1991-04-22,GRANT,84.0,WA,2012-04-22,MOSES LAKE GRANT CO AP,2012-04-22--MOSES-LAKE-GRANT-CO-AP
80.0,1348958010,1962-04-22,YAKIMA,84.0,WA,2012-04-22,YAKIMA AP,2012-04-22--YAKIMA-AP
81.0,1348958010,1998-04-22,GRANT,83.0,WA,2012-04-22,EPHRATA AP,2012-04-22--EPHRATA-AP
77.0,1348958010,1977-04-22,DOUGLAS,82.0,WA,2012-04-22,WENATCHEE PANGBORN MEMORIAL AP,2012-04-22--WENATCHEE-PANGBORN-MEMORIAL-AP
78.0,1348958010,1986-04-22,WHITMAN,81.0,WA,2012-04-22,PULLMAN MOSCOW RGNL AP,2012-04-22--PULLMAN-MOSCOW-RGNL-AP
78.0,1348958010,1998-04-22,SPOKANE,81.0,WA,2012-04-22,SPOKANE FELTS FLD,2012-04-22--SPOKANE-FELTS-FLD
74.0,1348958010,1969-04-22,SWEETWATER,76.0,WY,2012-04-22,ROCK SPRINGS AP,2012-04-22--ROCK-SPRINGS-AP
96.0,1348958010,1949-04-23,PIMA,100.0,AZ,2012-04-23,TUCSON INTL AP,2012-04-23--TUCSON-INTL-AP
91.0,1348958010,1965-04-23,COCHISE,96.0,AZ,2012-04-23,DOUGLAS BISBEE INTL AP,2012-04-23--DOUGLAS-BISBEE-INTL-AP
87.0,1348958010,1986-04-23,COCONINO,93.0,AZ,2012-04-23,PAGE MUNI AP,2012-04-23--PAGE-MUNI-AP
87.0,1348958010,1949-04-23,NAVAJO,90.0,AZ,2012-04-23,WINSLOW AP,2012-04-23--WINSLOW-AP
88.0,1348958010,1953-04-23,INYO,90.0,CA,2012-04-23,BISHOP AP,2012-04-23--BISHOP-AP
80.0,1348958010,1962-04-23,SISKIYOU,84.0,CA,2012-04-23,MONTAGUE 5NE,2012-04-23--MONTAGUE-5NE
84.0,1348958010,1977-04-23,MESA,89.0,CO,2012-04-23,GRAND JUNCTION REGIONAL AP,2012-04-23--GRAND-JUNCTION-REGIONAL-AP
79.0,1348958010,2009-04-23,MONTROSE,85.0,CO,2012-04-23,MONTROSE ASOS,2012-04-23--MONTROSE-ASOS
77.0,1348958010,2009-04-23,MONTEZUMA,85.0,CO,2012-04-23,CORTEZ ASOS,2012-04-23--CORTEZ-ASOS
75.0,1348958010,2009-04-23,MOFFAT,81.0,CO,2012-04-23,CRAIG ASOS,2012-04-23--CRAIG-ASOS
77.0,1348958010,1987-04-23,LA PLATA,80.0,CO,2012-04-23,DURANGO ASOS,2012-04-23--DURANGO-ASOS
75.0,1348958010,2006-04-23,ALAMOSA,78.0,CO,2012-04-23,ALAMOSA-BERGMAN FIELD,2012-04-23--ALAMOSA-BERGMAN-FIELD
72.0,1348958010,1989-04-23,PITKIN,75.0,CO,2012-04-23,ASPEN ASOS,2012-04-23--ASPEN-ASOS
89.0,1348958010,1934-04-23,ADA,91.0,ID,2012-04-23,BOISE AIR TERMINAL,2012-04-23--BOISE-AIR-TERMINAL
84.0,1348958010,1977-04-23,CASSIA,87.0,ID,2012-04-23,BURLEY MUNI AP,2012-04-23--BURLEY-MUNI-AP
82.0,1348958010,1977-04-23,POWER,86.0,ID,2012-04-23,POCATELLO RGNL AP,2012-04-23--POCATELLO-RGNL-AP
86.0,1348958010,1943-04-23,CUSTER,91.0,MT,2012-04-23,MILES CITY AP,2012-04-23--MILES-CITY-AP
85.0,1348958010,1998-04-23,HILL,89.0,MT,2012-04-23,HAVRE AP ASOS,2012-04-23--HAVRE-AP-ASOS
82.0,1348958011,1998-04-23,VALLEY,88.0,MT,2012-04-23,GLASGOW INTL AP,2012-04-23--GLASGOW-INTL-AP
81.0,1348958011,1949-04-23,YELLOWSTONE,87.0,MT,2012-04-23,BILLINGS INTL AP,2012-04-23--BILLINGS-INTL-AP
84.0,1348958011,1977-04-23,MISSOULA,85.0,MT,2012-04-23,MISSOULA INTL AP,2012-04-23--MISSOULA-INTL-AP
80.0,1348958011,1974-04-23,CASCADE,84.0,MT,2012-04-23,GREAT FALLS AP,2012-04-23--GREAT-FALLS-AP
80.0,1348958011,1906-04-23,FERGUS,83.0,MT,2012-04-23,LEWISTOWN AP,2012-04-23--LEWISTOWN-AP
80.0,1348958011,1969-04-23,GALLATIN,83.0,MT,2012-04-23,BOZEMAN GALLATIN FLD,2012-04-23--BOZEMAN-GALLATIN-FLD
80.0,1348958011,1998-04-23,LEWIS AND CLARK,83.0,MT,2012-04-23,HELENA AP ASOS,2012-04-23--HELENA-AP-ASOS
78.0,1348958011,1910-04-23,GLACIER,82.0,MT,2012-04-23,CUT BANK AP,2012-04-23--CUT-BANK-AP
75.0,1348958011,1910-04-23,SILVER BOW,77.0,MT,2012-04-23,BUTTE BERT MOONEY AP,2012-04-23--BUTTE-BERT-MOONEY-AP
80.0,1348958015,1998-04-23,STARK,87.0,ND,2012-04-23,THEODORE ROOSEVELT AP,2012-04-23--THEODORE-ROOSEVELT-AP
84.0,1348958016,1982-04-23,WILLIAMS,87.0,ND,2012-04-23,WILLISTON SLOULIN FLD,2012-04-23--WILLISTON-SLOULIN-FLD
82.0,1348958016,1982-04-23,WARD,85.0,ND,2012-04-23,MINOT INTL AP,2012-04-23--MINOT-INTL-AP
83.0,1348958016,1990-04-23,BURLEIGH,84.0,ND,2012-04-23,BISMARCK MUNI AP,2012-04-23--BISMARCK-MUNI-AP
86.0,1348958016,1989-04-23,SCOTTS BLUFF,88.0,NE,2012-04-23,SCOTTSBLUFF AP,2012-04-23--SCOTTSBLUFF-AP
83.0,1348958016,2009-04-23,CHEYENNE,84.0,NE,2012-04-23,SIDNEY MUNICIPAL AIRPORT,2012-04-23--SIDNEY-MUNICIPAL-AIRPORT
83.0,1348958042,2006-04-23,MCKINLEY,84.0,NM,2012-04-23,GALLUP MUNI AP,2012-04-23--GALLUP-MUNI-AP
82.0,1348958042,1996-04-23,CIBOLA,83.0,NM,2012-04-23,GRANTS AP,2012-04-23--GRANTS-AP
98.0,1348958042,1949-04-23,CLARK,98.0,NV,2012-04-23,LAS VEGAS AP,2012-04-23--LAS-VEGAS-AP
87.0,1348958042,1996-04-23,NYE,95.0,NV,2012-04-23,DESERT ROCK AP,2012-04-23--DESERT-ROCK-AP
84.0,1348958042,1962-04-23,PERSHING,93.0,NV,2012-04-23,LOVELOCK DERBY FLD AP,2012-04-23--LOVELOCK-DERBY-FLD-AP
